iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"126,492,385,434.10"
Shares Outstanding,"500,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RHI","ROBERT HALF","Equity","0.03","50.34","735,716.00","37,035,943.44","37,035,943.44","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","18.14","2,010,880.00","36,477,363.20","36,477,363.20","Financials","B1W41J2","US7127041058","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.03","71.62","493,858.00","35,370,109.96","35,370,109.96","Industrials","2860826","US8589121081","NASDAQ"
"MAC","MACERICH REIT","Equity","0.03","54.97","642,140.00","35,298,435.80","35,298,435.80","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","53.97","648,566.00","35,003,107.02","35,003,107.02","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"NFX","NEWFIELD EXPLORATION","Equity","0.03","29.67","1,159,853.00","34,412,838.51","34,412,838.51","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.03","42.10","807,259.00","33,985,603.90","33,985,603.90","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.03","52.11","650,811.00","33,913,761.21","33,913,761.21","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.03","60.80","555,424.00","33,769,779.20","33,769,779.20","Financials","BF429K9","US10922N1037","NASDAQ"
"PWR","QUANTA SERVICES INC","Equity","0.03","37.37","881,291.00","32,933,844.67","32,933,844.67","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.03","42.59","760,805.00","32,402,684.95","32,402,684.95","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.03","47.15","686,136.00","32,351,312.40","32,351,312.40","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.03","26.48","1,218,848.00","32,275,095.04","32,275,095.04","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.03","44.95","712,418.00","32,023,189.10","32,023,189.10","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.02","38.91","800,174.00","31,134,770.34","31,134,770.34","Information Technology","2344717","US3024451011","NASDAQ"
"CSRA","CSRA INC","Equity","0.02","32.27","963,789.00","31,101,471.03","31,101,471.03","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.02","15.48","1,958,802.00","30,322,254.96","30,322,254.96","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"NWSA","NEWS CORP CLASS A","Equity","0.02","13.26","2,222,050.00","29,464,383.00","29,464,383.00","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.02","95.52","306,898.00","29,314,896.96","29,314,896.96","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORP CLASS A","Equity","0.02","88.29","314,154.00","27,736,656.66","27,736,656.66","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"FL","FOOT LOCKER INC","Equity","0.02","35.22","743,366.00","26,181,350.52","26,181,350.52","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.02","19.57","1,331,110.00","26,049,822.70","26,049,822.70","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","40.53","633,838.00","25,689,454.14","25,689,454.14","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.02","15.02","1,586,173.00","23,824,318.46","23,824,318.46","Financials","BLP5GX1","US63938C1080","NASDAQ"
"SIG","SIGNET JEWELERS LTD","Equity","0.02","66.55","356,547.00","23,728,202.85","23,728,202.85","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"DISCK","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.02","20.26","1,152,945.00","23,358,665.70","23,358,665.70","Consumer Discretionary","B3D7KG4","US25470F3029","NASDAQ"
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.02","4.30","5,353,448.00","23,019,826.40","23,019,826.40","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.01","16.48","1,135,315.00","18,709,991.20","18,709,991.20","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"DISCA","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.01","21.29","864,432.00","18,403,757.28","18,403,757.28","Consumer Discretionary","B3D7K31","US25470F1049","NASDAQ"
"PDCO","PATTERSON COMPANIES INC","Equity","0.01","38.65","456,527.00","17,644,768.55","17,644,768.55","Health Care","2672689","US7033951036","NASDAQ"
"UA","UNDER ARMOUR INC CLASS C","Equity","0.01","15.02","1,145,812.00","17,210,096.24","17,210,096.24","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","10,290,800.00","10,290,800.00","10,290,800.00","Cash and/or Derivatives","-","-","-"
"NWS","NEWS CORP CLASS B","Equity","0.01","13.65","701,787.00","9,579,392.55","9,579,392.55","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"ESZ7","S&P500 EMINI DEC 17","Futures","0.00","2,516.10","2,264.00","0.00","284,822,520.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
