iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Oct 31, 2017"
Total Net Assets,"133,414,175,708.62"
Shares Outstanding,"515,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"FLR","FLUOR CORP","Equity","0.03","43.09","829,019.00","35,722,428.71","35,722,428.71","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.03","62.18","570,384.00","35,466,477.12","35,466,477.12","Financials","BF429K9","US10922N1037","NASDAQ"
"FLS","FLOWSERVE CORP","Equity","0.03","44.07","781,477.00","34,439,691.39","34,439,691.39","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.03","25.99","1,317,382.00","34,238,758.18","34,238,758.18","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC","Equity","0.03","37.73","905,227.00","34,154,214.71","34,154,214.71","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.03","18.76","1,813,013.00","34,012,123.88","34,012,123.88","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.02","100.65","315,330.00","31,737,964.50","31,737,964.50","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"CSRA","CSRA INC","Equity","0.02","31.99","989,901.00","31,666,932.99","31,666,932.99","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.02","13.66","2,282,162.00","31,174,332.92","31,174,332.92","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.02","42.60","731,730.00","31,171,698.00","31,171,698.00","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.02","24.74","1,251,760.00","30,968,542.40","30,968,542.40","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORP CLASS A","Equity","0.02","89.43","322,586.00","28,848,865.98","28,848,865.98","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"MAT","MATTEL INC","Equity","0.02","14.12","2,011,842.00","28,407,209.04","28,407,209.04","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"JWN","NORDSTROM INC","Equity","0.02","39.65","704,632.00","27,938,658.80","27,938,658.80","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.02","18.11","1,367,286.00","24,761,549.46","24,761,549.46","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","37.50","650,974.00","24,411,525.00","24,411,525.00","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"SIG","SIGNET JEWELERS LTD","Equity","0.02","65.57","366,339.00","24,020,848.23","24,020,848.23","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"FL","FOOT LOCKER INC","Equity","0.02","30.08","763,494.00","22,965,899.52","22,965,899.52","Consumer Discretionary","2980906","US3448491049","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.02","3.90","5,498,424.00","21,443,853.60","21,443,853.60","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"DISCK","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.02","17.81","1,184,225.00","21,091,047.25","21,091,047.25","Consumer Discretionary","B3D7KG4","US25470F3029","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.02","12.46","1,629,149.00","20,299,196.54","20,299,196.54","Financials","BLP5GX1","US63938C1080","NASDAQ"
"PDCO","PATTERSON COMPANIES INC","Equity","0.01","37.00","468,767.00","17,344,379.00","17,344,379.00","Health Care","2672689","US7033951036","NASDAQ"
"DISCA","DISCOVERY COMMUNICATIONS INC SERIE","Equity","0.01","18.88","887,824.00","16,762,117.12","16,762,117.12","Consumer Discretionary","B3D7K31","US25470F1049","NASDAQ"
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.01","12.52","1,166,051.00","14,598,958.52","14,598,958.52","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","14,216,800.00","14,216,800.00","14,216,800.00","Cash and/or Derivatives","-","-","-"
"UA","UNDER ARMOUR INC CLASS C","Equity","0.01","11.53","1,176,820.00","13,568,734.60","13,568,734.60","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"NWS","NEWS CORP CLASS B","Equity","0.01","13.90","720,827.00","10,019,495.30","10,019,495.30","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"ESZ7","S&P500 EMINI DEC 17","Futures","0.00","2,572.70","3,128.00","0.00","402,370,280.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
